VSG,cluster,degree,n
Tb427_000232600:pseudogene,57,2,3
Tb427_000232700,443,2,3
Tb427_000232800:pseudogene,444,1,2
Tb427_000233300:pseudogene,445,1,5
Tb427_000234200,294,1,2
Tb427_000234300,293,2,3
Tb427_000234400:pseudogene,446,1,2
Tb427_000234800:pseudogene,108,3,12
Tb427_000234900:pseudogene,447,1,2
Tb427_000235000:pseudogene,448,1,2
Tb427_000235100:pseudogene,199,3,4
Tb427_000235200:pseudogene,198,3,5
Tb427_000235300,197,2,8
Tb427_000235400:pseudogene,196,1,2
Tb427_000236000,226,5,8
Tb427_000236200:pseudogene,449,3,5
Tb427_000236300,450,2,3
Tb427_000236800,348,1,3
Tb427_000237200:pseudogene,286,2,3
Tb427_000237800:pseudogene,186,1,2
Tb427_000238400,94,8,14
Tb427_000239000,94,8,14
Tb427_000239400,8,8,9
Tb427_000240000,8,8,9
Tb427_000240300,451,4,5
Tb427_000240800:pseudogene,45,1,2
Tb427_000241200:pseudogene,46,7,8
Tb427_000241800,47,5,7
Tb427_000241900:pseudogene,48,2,4
Tb427_000242100,49,2,3
Tb427_000242300:pseudogene,50,1,2
Tb427_000242500:pseudogene,253,4,6
Tb427_000242700:pseudogene,52,1,3
Tb427_000242900:pseudogene,235,1,3
Tb427_000243000:pseudogene,452,3,4
Tb427_000243200,453,3,4
Tb427_000243300:pseudogene,324,3,6
Tb427_000243600:pseudogene,95,3,4
Tb427_000243800:pseudogene,209,1,2
Tb427_000244000:pseudogene,273,7,9
Tb427_000244300:pseudogene,301,2,3
Tb427_000244600:pseudogene,226,6,8
Tb427_000244800,449,4,5
Tb427_000244900:pseudogene,454,4,5
Tb427_000245200:pseudogene,326,2,3
Tb427_000245300:pseudogene,341,2,5
Tb427_000245600:pseudogene,3,10,20
Tb427_000246000,455,1,2
Tb427_000246300,456,1,2
Tb427_000246700,110,5,9
Tb427_000246800,457,1,3
Tb427_000246900,61,7,9
Tb427_000247000,61,7,9
Tb427_000247100,458,2,3
Tb427_000247700:pseudogene,459,2,4
Tb427_000247900:pseudogene,40,7,11
Tb427_000248100:pseudogene,289,5,6
Tb427_000248200,204,2,4
Tb427_000248500:pseudogene,460,1,2
Tb427_000248600:pseudogene,151,6,7
Tb427_000248800:pseudogene,61,8,9
Tb427_000248900:pseudogene,458,2,3
Tb427_000250100,425,2,4
Tb427_000250200:pseudogene,461,2,3
Tb427_000250400:pseudogene,462,2,3
Tb427_000250800,425,1,4
Tb427_000250900,24,1,2
Tb427_000251000,463,2,3
Tb427_000251300:pseudogene,464,2,3
Tb427_000251400:pseudogene,73,3,4
Tb427_000251500:pseudogene,465,2,5
Tb427_000251600:pseudogene,466,4,5
Tb427_000252200:pseudogene,467,1,3
Tb427_000253200,440,5,6
Tb427_000253300,226,5,8
Tb427_000253900,468,1,2
Tb427_000254100,317,2,3
Tb427_000254300:pseudogene,113,13,14
Tb427_000254500:pseudogene,345,8,9
Tb427_000254600,145,12,17
Tb427_000254700:pseudogene,365,2,3
Tb427_000255000,453,1,4
Tb427_000255500,53,4,5
Tb427_000255600,431,2,3
Tb427_000255800:pseudogene,164,3,4
Tb427_000256000,67,5,10
Tb427_000256100:pseudogene,66,1,2
Tb427_000256500:pseudogene,65,3,9
Tb427_000256600:pseudogene,469,2,3
Tb427_000256700:pseudogene,470,2,3
Tb427_000257000,464,2,3
Tb427_000257100:pseudogene,58,1,2
Tb427_000257200:pseudogene,309,4,5
Tb427_000257400,471,2,3
Tb427_000258700:pseudogene,341,1,5
Tb427_000259100,472,2,3
Tb427_000259500:pseudogene,473,1,5
Tb427_000259600,474,6,7
Tb427_000260000,475,2,3
Tb427_000260100:pseudogene,297,4,5
Tb427_000260200,107,8,9
Tb427_000260300:pseudogene,11,4,8
Tb427_000260600:pseudogene,272,1,2
Tb427_000260900,476,1,2
Tb427_000261100:pseudogene,274,4,5
Tb427_000261200:pseudogene,275,2,3
Tb427_000261700:pseudogene,477,1,2
Tb427_000261800,478,1,5
Tb427_000261900,67,9,10
Tb427_000262000,78,2,3
Tb427_000262200,474,6,7
Tb427_000262700:pseudogene,407,3,4
Tb427_000262800:pseudogene,406,4,9
Tb427_000262900,479,1,2
Tb427_000263200:pseudogene,116,3,4
Tb427_000263300:pseudogene,115,3,5
Tb427_000263600,480,2,4
Tb427_000263700,420,3,4
Tb427_000263900,287,1,2
Tb427_000264000:pseudogene,481,4,5
Tb427_000264100:pseudogene,482,3,4
Tb427_000264300:pseudogene,11,4,8
Tb427_000264700:pseudogene,221,6,7
Tb427_000264800:pseudogene,483,2,3
Tb427_000265000:pseudogene,350,7,12
Tb427_000265100,177,8,9
Tb427_000265200,176,7,8
Tb427_000265300,476,1,2
Tb427_000265400:pseudogene,484,3,6
Tb427_000265600:pseudogene,485,4,5
Tb427_000265900:pseudogene,486,2,3
Tb427_000266000,168,2,5
Tb427_000266100:pseudogene,56,3,4
Tb427_000266200:pseudogene,487,4,5
Tb427_000266300,487,4,5
Tb427_000266400,487,4,5
Tb427_000266700:pseudogene,274,4,5
Tb427_000266800:pseudogene,391,5,6
Tb427_000266900,488,3,5
Tb427_000267100,421,2,3
Tb427_000267200:pseudogene,263,8,10
Tb427_000267300,103,2,4
Tb427_000267500:pseudogene,489,3,4
Tb427_000268000,145,6,17
Tb427_000268300,445,3,5
Tb427_000271500:pseudogene,471,1,3
Tb427_000271800:pseudogene,116,3,4
Tb427_000278600,490,1,2
Tb427_000278800,491,1,2
Tb427_000279000:pseudogene,251,5,7
Tb427_000279200,492,1,2
Tb427_000279300,211,3,4
Tb427_000279600,493,1,2
Tb427_000279800,494,1,2
Tb427_000280000:pseudogene,161,14,48
Tb427_000280100:pseudogene,162,16,17
Tb427_000280200,163,1,2
Tb427_000280400,366,3,4
Tb427_000280500:pseudogene,495,2,3
Tb427_000280700,227,4,8
Tb427_000280800:pseudogene,120,3,4
Tb427_000280900:pseudogene,38,8,9
Tb427_000281600:pseudogene,496,1,3
Tb427_000281800,128,3,4
Tb427_000281900:pseudogene,129,3,4
Tb427_000282000,497,1,3
Tb427_000282100:pseudogene,498,1,2
Tb427_000282200:pseudogene,32,5,11
Tb427_000282300,386,6,10
Tb427_000282600:pseudogene,161,3,48
Tb427_000283000:pseudogene,474,6,7
Tb427_000283100,428,3,4
Tb427_000283200:pseudogene,411,2,3
Tb427_000283300:pseudogene,413,2,3
Tb427_000283600:pseudogene,90,7,8
Tb427_000283800:pseudogene,436,4,5
Tb427_000283900:pseudogene,30,2,4
Tb427_000284000:pseudogene,499,3,4
Tb427_000284100:pseudogene,245,8,10
Tb427_000284300,480,3,4
Tb427_000284400,420,3,4
Tb427_000284600:pseudogene,500,1,3
Tb427_000289400,501,2,3
Tb427_000289600,47,6,7
Tb427_000290200:pseudogene,502,2,3
Tb427_000290300,282,2,4
Tb427_000290600:pseudogene,162,16,17
Tb427_000290800,330,2,3
Tb427_000290900:pseudogene,14,4,5
Tb427_000291000:pseudogene,331,1,2
Tb427_000291100:pseudogene,108,4,12
Tb427_000291200,447,1,2
Tb427_000291300:pseudogene,448,1,2
Tb427_000291500,164,2,4
Tb427_000291800,503,1,2
Tb427_000292100:pseudogene,471,1,3
Tb427_000292300:pseudogene,309,4,5
Tb427_000292400:pseudogene,504,1,2
Tb427_000292600:pseudogene,433,3,4
Tb427_000293200:pseudogene,505,1,2
Tb427_000293300:pseudogene,506,4,5
Tb427_000293500:pseudogene,345,7,9
Tb427_000293700:pseudogene,484,4,6
Tb427_000294100:pseudogene,193,2,3
Tb427_000294400:pseudogene,427,3,4
Tb427_000294900:pseudogene,251,1,7
Tb427_000295100,507,2,3
Tb427_000295200:pseudogene,161,9,48
Tb427_000295300:pseudogene,63,12,13
Tb427_000295500,508,2,3
Tb427_000295700:pseudogene,463,2,3
Tb427_000295900,509,3,6
Tb427_000296200:pseudogene,398,7,8
Tb427_000296300,510,2,3
Tb427_000296400,511,4,5
Tb427_000296700:pseudogene,415,6,7
Tb427_000296800:pseudogene,59,1,2
Tb427_000296900,67,9,10
Tb427_000297300,512,1,2
Tb427_000297400:pseudogene,410,6,7
Tb427_000297500,513,4,5
Tb427_000297800:pseudogene,356,2,3
Tb427_000298200:pseudogene,514,5,7
Tb427_000298500,121,4,8
Tb427_000298700:pseudogene,350,9,12
Tb427_000298800,113,13,14
Tb427_000298900:pseudogene,345,8,9
Tb427_000299000,515,3,4
Tb427_000299700:pseudogene,483,2,3
Tb427_000299800:pseudogene,221,6,7
Tb427_000299900,168,2,5
Tb427_000300000:pseudogene,486,2,3
Tb427_000300800:pseudogene,273,8,9
Tb427_000301000:pseudogene,72,4,5
Tb427_000301200:pseudogene,20,2,3
Tb427_000301600,516,1,2
Tb427_000301800,517,1,2
Tb427_000302100,127,5,8
Tb427_000302200:pseudogene,388,1,2
Tb427_000302300:pseudogene,161,16,48
Tb427_000302400:pseudogene,162,15,17
Tb427_000302500,431,2,3
Tb427_000302600:pseudogene,53,4,5
Tb427_000302900:pseudogene,518,7,8
Tb427_000303000,406,7,9
Tb427_000303300:pseudogene,187,2,3
Tb427_000303400:pseudogene,519,3,4
Tb427_000303500:pseudogene,520,4,5
Tb427_000303600:pseudogene,160,2,3
Tb427_000303800,406,7,9
Tb427_000303900:pseudogene,518,7,8
Tb427_000304100:pseudogene,451,3,5
Tb427_000304200:pseudogene,391,5,6
Tb427_000304600:pseudogene,341,2,5
Tb427_000305400:pseudogene,521,1,2
Tb427_000305600,32,6,11
Tb427_000306400:pseudogene,65,1,9
Tb427_000306800:pseudogene,522,5,6
Tb427_000306900:pseudogene,523,4,5
Tb427_000307300:pseudogene,430,2,3
Tb427_000307400:pseudogene,218,2,5
Tb427_000308100:pseudogene,524,1,2
Tb427_000308200:pseudogene,466,4,5
Tb427_000308400,119,4,5
Tb427_000308500,60,1,3
Tb427_000308700:pseudogene,385,1,3
Tb427_000309100,525,4,5
Tb427_000309200:pseudogene,27,4,6
Tb427_000309500,506,4,5
Tb427_000309600,154,1,3
Tb427_000310000:pseudogene,503,1,2
Tb427_000310200:pseudogene,27,5,6
Tb427_000310500,506,4,5
Tb427_000310600,505,1,2
Tb427_000311800,3,7,20
Tb427_000312300:pseudogene,112,3,5
Tb427_000312700:pseudogene,526,1,2
Tb427_000312800:pseudogene,117,1,2
Tb427_000313100,527,3,4
Tb427_000313200:pseudogene,210,4,5
Tb427_000313300,399,5,6
Tb427_000313400:pseudogene,382,4,5
Tb427_000313700:pseudogene,81,3,7
Tb427_000313800,356,2,3
Tb427_000314100:pseudogene,43,2,3
Tb427_000314400:pseudogene,528,3,4
Tb427_000314500:pseudogene,529,6,7
Tb427_000314600,530,5,6
Tb427_000314800:pseudogene,34,13,14
Tb427_000315000:pseudogene,466,4,5
Tb427_000315100:pseudogene,357,1,2
Tb427_000315500,38,8,9
Tb427_000315600:pseudogene,485,4,5
Tb427_000315900,531,1,3
Tb427_000316100:pseudogene,532,2,3
Tb427_000316400:pseudogene,533,1,2
Tb427_000316600,386,7,10
Tb427_000316700,152,8,9
Tb427_000316800,152,7,9
Tb427_000317000,386,2,10
Tb427_000317100,152,8,9
Tb427_000318000:pseudogene,534,3,5
Tb427_000318100:pseudogene,535,1,2
Tb427_000318300:pseudogene,263,5,10
Tb427_000318400,262,4,5
Tb427_000318500:pseudogene,183,7,8
Tb427_000318600:pseudogene,536,3,4
Tb427_000318700:pseudogene,537,2,3
Tb427_000318800,228,7,16
Tb427_000319100,441,3,4
Tb427_000319500:pseudogene,386,8,10
Tb427_000319900:pseudogene,337,6,7
Tb427_000320000:pseudogene,162,16,17
Tb427_000320100:pseudogene,161,14,48
Tb427_000320500,420,3,4
Tb427_000320700:pseudogene,184,1,2
Tb427_000320800,145,2,17
Tb427_000321200,370,1,2
Tb427_000321400:pseudogene,359,1,2
Tb427_000321500:pseudogene,360,1,2
Tb427_000321600:pseudogene,361,1,2
Tb427_000321700:pseudogene,362,1,2
Tb427_000321900:pseudogene,266,6,7
Tb427_000322000:pseudogene,265,3,4
Tb427_000322200,399,3,6
Tb427_000322300,399,4,6
Tb427_000322400:pseudogene,382,4,5
Tb427_000322500,364,5,6
Tb427_000323200:pseudogene,28,6,7
Tb427_000323400:pseudogene,200,4,5
Tb427_000323600:pseudogene,538,2,3
Tb427_000323700:pseudogene,227,5,8
Tb427_000324100:pseudogene,179,11,13
Tb427_000324300:pseudogene,162,16,17
Tb427_000324400:pseudogene,161,14,48
Tb427_000324500,539,3,4
Tb427_000324800:pseudogene,252,5,6
Tb427_000325300:pseudogene,540,2,3
Tb427_000325400:pseudogene,96,4,9
Tb427_000325600:pseudogene,80,3,4
Tb427_000325800,541,1,2
Tb427_000326000,434,1,2
Tb427_000326200:pseudogene,542,3,4
Tb427_000326500:pseudogene,543,1,2
Tb427_000327000:pseudogene,544,4,5
Tb427_000327200:pseudogene,545,5,6
Tb427_000327500,189,1,2
Tb427_000327600,409,1,2
Tb427_000327700:pseudogene,110,7,9
Tb427_000328500:pseudogene,379,3,4
Tb427_000328600:pseudogene,404,3,4
Tb427_000328800:pseudogene,380,1,2
Tb427_000330000,61,8,9
Tb427_000330200,61,8,9
Tb427_000330300:pseudogene,458,2,3
Tb427_000330500,546,1,2
Tb427_000330800,395,1,2
Tb427_000331200,449,1,5
Tb427_000331800,26,2,3
Tb427_000332100,547,3,5
Tb427_000332200:pseudogene,271,3,4
Tb427_000332300,237,1,2
Tb427_000332500:pseudogene,280,2,7
Tb427_000332600:pseudogene,281,3,4
Tb427_000332700:pseudogene,282,1,4
Tb427_000332800,259,3,4
Tb427_000333000:pseudogene,260,5,6
Tb427_000333200:pseudogene,125,3,5
Tb427_000333300:pseudogene,548,2,3
Tb427_000333600:pseudogene,399,5,6
Tb427_000334600:pseudogene,149,2,3
Tb427_000334700,430,2,3
Tb427_000335000:pseudogene,65,3,9
Tb427_000335300:pseudogene,484,4,6
Tb427_000335500:pseudogene,40,1,11
Tb427_000335700:pseudogene,41,1,2
Tb427_000336100:pseudogene,84,7,8
Tb427_000336200:pseudogene,85,5,7
Tb427_000336400,549,2,3
Tb427_000336600,550,4,7
Tb427_000337300:pseudogene,190,4,6
Tb427_000337400,551,1,2
Tb427_000337500:pseudogene,273,8,9
Tb427_000337600,552,2,3
Tb427_000337800,191,4,6
Tb427_000337900,108,2,12
Tb427_000338000,108,7,12
Tb427_000338300:pseudogene,260,5,6
Tb427_000338800,145,6,17
Tb427_000339100:pseudogene,553,2,3
Tb427_000339200:pseudogene,554,1,2
Tb427_000339400:pseudogene,4,4,6
Tb427_000340000:pseudogene,497,2,3
Tb427_000340100,231,4,6
Tb427_000340400,555,1,2
Tb427_000341100:pseudogene,556,1,2
Tb427_000341200,557,1,3
Tb427_000341800:pseudogene,311,3,6
Tb427_000342300:pseudogene,558,2,3
Tb427_000343100:pseudogene,559,1,2
Tb427_000343300,560,1,2
Tb427_000344000:pseudogene,104,2,3
Tb427_000344900:pseudogene,465,1,5
Tb427_000345800,561,1,3
Tb427_000346400:pseudogene,118,2,3
Tb427_000346500,119,4,5
Tb427_000346900,424,2,5
Tb427_000347000,562,2,3
Tb427_000347200:pseudogene,241,5,7
Tb427_000347400,398,5,8
Tb427_000349200,563,2,3
Tb427_000349600,472,2,3
Tb427_000350000,217,3,4
Tb427_000350200:pseudogene,267,5,6
Tb427_000350300,377,1,3
Tb427_000350400:pseudogene,323,4,6
Tb427_000350600:pseudogene,564,2,3
Tb427_000351000:pseudogene,565,2,4
Tb427_000351100,566,2,3
Tb427_000351200:pseudogene,567,1,2
Tb427_000351300:pseudogene,564,2,3
Tb427_000351500:pseudogene,337,6,7
Tb427_000351600:pseudogene,336,3,4
Tb427_000351700,391,3,6
Tb427_000351800:pseudogene,469,2,3
Tb427_000351900:pseudogene,470,2,3
Tb427_000352200:pseudogene,526,1,2
Tb427_000352300,568,1,2
Tb427_000352800:pseudogene,188,1,2
Tb427_000352900:pseudogene,247,3,4
Tb427_000353000,569,2,3
Tb427_000353200:pseudogene,439,1,2
Tb427_000353400,570,1,2
Tb427_000353500:pseudogene,275,2,3
Tb427_000354300:pseudogene,500,1,3
Tb427_000354400,480,1,4
Tb427_000354500,246,1,6
Tb427_000354600:pseudogene,245,8,10
Tb427_000354900,436,2,5
Tb427_000355100:pseudogene,90,7,8
Tb427_000355400:pseudogene,427,3,4
Tb427_000355600:pseudogene,263,8,10
Tb427_000355700:pseudogene,571,1,2
Tb427_000356100:pseudogene,105,2,3
Tb427_000356200:pseudogene,522,5,6
Tb427_000356300:pseudogene,523,4,5
Tb427_000356400:pseudogene,303,2,3
Tb427_000356800:pseudogene,436,3,5
Tb427_000357200:pseudogene,253,1,6
Tb427_000357300:pseudogene,61,8,9
Tb427_000357400:pseudogene,62,2,6
Tb427_000357600:pseudogene,345,7,9
Tb427_000357700:pseudogene,572,2,3
Tb427_000358700:pseudogene,263,3,10
Tb427_000358900,178,4,5
Tb427_000359100:pseudogene,573,1,2
Tb427_000359300:pseudogene,574,2,3
Tb427_000360000:pseudogene,162,16,17
Tb427_000360100:pseudogene,161,9,48
Tb427_000360300:pseudogene,575,1,4
Tb427_000360400:pseudogene,84,7,8
Tb427_000360500:pseudogene,85,5,7
Tb427_000360800:pseudogene,63,11,13
Tb427_000360900:pseudogene,161,10,48
Tb427_000361000:pseudogene,576,1,2
Tb427_000361100:pseudogene,577,2,3
Tb427_000361200:pseudogene,477,1,2
Tb427_000361300,478,3,5
Tb427_000361400,578,2,3
Tb427_000361600,574,2,3
Tb427_000362200:pseudogene,579,3,4
Tb427_000362300:pseudogene,31,5,6
Tb427_000362900:pseudogene,580,1,2
Tb427_000363200,291,3,5
Tb427_000363300:pseudogene,292,6,7
Tb427_000363400,481,4,5
Tb427_000363500:pseudogene,482,3,4
Tb427_000364000,432,6,7
Tb427_000364200,581,2,3
Tb427_000364600:pseudogene,478,3,5
Tb427_000364800:pseudogene,63,12,13
Tb427_000364900:pseudogene,161,9,48
Tb427_000365300:pseudogene,228,12,16
Tb427_000365500:pseudogene,582,5,6
Tb427_000365700:pseudogene,443,2,3
Tb427_000365800,583,3,4
Tb427_000365900,513,4,5
Tb427_000366000:pseudogene,410,5,7
Tb427_000366100,85,2,7
Tb427_000366800:pseudogene,563,2,3
Tb427_000367500:pseudogene,584,2,3
Tb427_000367900,465,2,5
Tb427_000368000:pseudogene,183,7,8
Tb427_000368100,182,1,2
Tb427_000368200:pseudogene,181,2,4
Tb427_000368300,180,2,3
Tb427_000368400,179,10,13
Tb427_000368800:pseudogene,228,8,16
Tb427_000368900:pseudogene,585,1,4
Tb427_000369000:pseudogene,273,8,9
Tb427_000369600:pseudogene,165,10,11
Tb427_000369800:pseudogene,586,1,2
Tb427_000370200:pseudogene,461,2,3
Tb427_000370300:pseudogene,415,6,7
Tb427_000370700:pseudogene,398,7,8
Tb427_000371000:pseudogene,509,3,6
Tb427_000371200:pseudogene,587,3,4
Tb427_000371400:pseudogene,565,2,4
Tb427_000371500:pseudogene,353,2,3
Tb427_000371600:pseudogene,145,6,17
Tb427_000371700:pseudogene,538,2,3
Tb427_000371800,74,3,4
Tb427_000371900,390,2,3
Tb427_000372000:pseudogene,364,5,6
Tb427_000374100,534,4,5
Tb427_000374200:pseudogene,588,2,3
Tb427_000374300:pseudogene,544,4,5
Tb427_000374500:pseudogene,545,5,6
Tb427_000374700,500,2,3
Tb427_000374900,589,1,2
Tb427_000375100:pseudogene,590,1,2
Tb427_000375300:pseudogene,591,2,3
Tb427_000375500:pseudogene,520,4,5
Tb427_000375700:pseudogene,592,3,4
Tb427_000375800:pseudogene,233,3,8
Tb427_000375900:pseudogene,290,4,5
Tb427_000376100:pseudogene,40,7,11
Tb427_000376200,593,4,5
Tb427_000376700,492,1,2
Tb427_000377300:pseudogene,594,3,4
Tb427_000377400:pseudogene,134,3,4
Tb427_000377500:pseudogene,148,7,10
Tb427_000377800:pseudogene,436,3,5
Tb427_000378000:pseudogene,320,3,4
Tb427_000378200:pseudogene,339,5,6
Tb427_000378400:pseudogene,338,4,5
Tb427_000379100,284,1,2
Tb427_000379400,334,1,2
Tb427_000379500,333,1,2
Tb427_000379700,280,5,7
Tb427_000380000:pseudogene,211,3,4
Tb427_000380200,332,2,3
Tb427_000380300,432,6,7
Tb427_000380500,581,2,3
Tb427_000380600:pseudogene,273,8,9
Tb427_000380700,595,1,2
Tb427_000381100:pseudogene,63,12,13
Tb427_000381200:pseudogene,161,9,48
Tb427_000381700:pseudogene,228,12,16
Tb427_000382000,374,3,4
Tb427_000382200:pseudogene,443,2,3
Tb427_000382300,583,3,4
Tb427_000382400,513,4,5
Tb427_000382500,410,5,7
Tb427_000382600,179,10,13
Tb427_000382800,162,16,17
Tb427_000382900:pseudogene,161,16,48
Tb427_000383000:pseudogene,539,3,4
Tb427_000383300:pseudogene,252,5,6
Tb427_000383600,433,3,4
Tb427_000383900:pseudogene,299,2,3
Tb427_000384100,374,3,4
Tb427_000384300,251,5,7
Tb427_000384800:pseudogene,94,12,14
Tb427_000385000:pseudogene,115,1,5
Tb427_000385100:pseudogene,252,5,6
Tb427_000385300:pseudogene,528,3,4
Tb427_000385600:pseudogene,363,1,2
Tb427_000386000:pseudogene,548,2,3
Tb427_000386200,596,1,2
Tb427_000386300,534,4,5
Tb427_000386400:pseudogene,588,2,3
Tb427_000386500:pseudogene,544,4,5
Tb427_000386700:pseudogene,545,5,6
Tb427_000386900:pseudogene,589,1,2
Tb427_000387200,590,1,2
Tb427_000387400:pseudogene,591,2,3
Tb427_000387600:pseudogene,520,4,5
Tb427_000387700:pseudogene,407,3,4
Tb427_000388000:pseudogene,524,1,2
Tb427_000388100:pseudogene,466,4,5
Tb427_000388300:pseudogene,597,1,4
Tb427_000388400:pseudogene,350,7,12
Tb427_000388500,177,8,9
Tb427_000388600,351,5,6
Tb427_000388700:pseudogene,352,4,5
Tb427_000388900:pseudogene,40,1,11
Tb427_000389100,93,2,3
Tb427_000389400:pseudogene,264,4,5
Tb427_000389600,598,1,3
Tb427_000389700,598,1,3
Tb427_000390400:pseudogene,161,3,48
Tb427_000390500:pseudogene,95,3,4
Tb427_000390700:pseudogene,386,8,10
Tb427_000390800:pseudogene,32,5,11
Tb427_000391000:pseudogene,371,2,6
Tb427_000391100,372,2,3
Tb427_000391500:pseudogene,462,1,3
Tb427_000391700,593,3,5
Tb427_000391800:pseudogene,375,2,3
Tb427_000392000,599,1,2
Tb427_000392100:pseudogene,600,1,2
Tb427_000392400:pseudogene,54,1,2
Tb427_000393000:pseudogene,228,7,16
Tb427_000393700,601,4,5
Tb427_000393800,602,1,2
Tb427_000394200,295,2,3
Tb427_000394500,205,1,3
Tb427_000394900,603,2,3
Tb427_000395200,368,1,2
Tb427_000395300:pseudogene,202,1,2
Tb427_000395500:pseudogene,149,2,3
Tb427_000395800:pseudogene,225,1,2
Tb427_000396000:pseudogene,264,4,5
Tb427_000396200:pseudogene,70,1,3
Tb427_000396300,496,2,3
Tb427_000396600:pseudogene,28,6,7
Tb427_000396800:pseudogene,40,7,11
Tb427_000397300,191,1,6
Tb427_000397500:pseudogene,604,1,3
Tb427_000397800,55,2,3
Tb427_000397900:pseudogene,56,3,4
Tb427_000398300:pseudogene,382,4,5
Tb427_000398800:pseudogene,110,4,9
Tb427_000399400:pseudogene,340,1,2
Tb427_000399800:pseudogene,605,1,2
Tb427_000400000:pseudogene,546,1,2
Tb427_000400600:pseudogene,606,1,2
Tb427_000400900:pseudogene,607,1,2
Tb427_000401100:pseudogene,542,3,4
Tb427_000401400,608,1,2
Tb427_000401600:pseudogene,609,1,2
Tb427_000401700:pseudogene,610,1,2
Tb427_000401800:pseudogene,547,4,5
Tb427_000401900:pseudogene,270,2,3
Tb427_000402100:pseudogene,594,3,4
Tb427_000402200:pseudogene,454,4,5
Tb427_000402400:pseudogene,201,1,2
Tb427_000402900,167,1,2
Tb427_000403000:pseudogene,611,2,3
Tb427_000403200,612,5,6
Tb427_000403600:pseudogene,328,1,2
Tb427_000404700,472,2,3
Tb427_000405100:pseudogene,473,2,5
Tb427_000405200,474,6,7
Tb427_000405300,475,2,3
Tb427_000405400,613,1,2
Tb427_000405900:pseudogene,53,3,5
Tb427_000406300:pseudogene,391,4,6
Tb427_000406500,460,1,2
Tb427_000406600:pseudogene,159,1,2
Tb427_000407000:pseudogene,580,1,2
Tb427_000407200:pseudogene,291,4,5
Tb427_000407300:pseudogene,292,6,7
Tb427_000407400:pseudogene,481,4,5
Tb427_000407500:pseudogene,482,3,4
Tb427_000408200:pseudogene,547,4,5
Tb427_000408300,271,3,4
Tb427_000408400,614,1,2
Tb427_000408600:pseudogene,615,1,2
Tb427_000408700:pseudogene,519,3,4
Tb427_000408800:pseudogene,445,3,5
Tb427_000409100:pseudogene,269,3,4
Tb427_000409300:pseudogene,518,7,8
Tb427_000409400:pseudogene,406,5,9
Tb427_000410000:pseudogene,616,2,3
Tb427_000410100:pseudogene,556,1,2
Tb427_000410300:pseudogene,87,6,7
Tb427_000410400:pseudogene,153,4,5
Tb427_000410500:pseudogene,130,5,6
Tb427_000410600:pseudogene,584,2,3
Tb427_000410800:pseudogene,465,2,5
Tb427_000410900:pseudogene,183,7,8
Tb427_000411200:pseudogene,63,12,13
Tb427_000411300:pseudogene,161,9,48
Tb427_000411500:pseudogene,617,1,3
Tb427_000411900:pseudogene,195,2,3
Tb427_000412000:pseudogene,148,7,10
Tb427_000412400,414,1,2
Tb427_000412700:pseudogene,454,4,5
Tb427_000413000:pseudogene,339,5,6
Tb427_000413200,338,4,5
Tb427_000413300:pseudogene,618,1,2
Tb427_000413800,489,3,4
Tb427_000413900,178,4,5
Tb427_000414100,416,3,4
Tb427_000414400,197,4,8
Tb427_000414500,99,2,3
Tb427_000414600:pseudogene,98,2,3
Tb427_000414800:pseudogene,179,10,13
Tb427_000415200:pseudogene,221,6,7
Tb427_000415300:pseudogene,220,1,2
Tb427_000415500:pseudogene,138,4,5
Tb427_000415600,219,1,2
Tb427_000416000,77,3,4
Tb427_000416700:pseudogene,330,2,3
Tb427_000417400,619,1,2
Tb427_000418100:pseudogene,466,4,5
Tb427_000418200,608,1,2
Tb427_000418400:pseudogene,609,1,2
Tb427_000418500:pseudogene,610,1,2
Tb427_000418600,232,1,6
Tb427_000418700,620,1,2
Tb427_000419000:pseudogene,227,6,8
Tb427_000419200:pseudogene,264,3,5
Tb427_000419300,215,2,3
Tb427_000419500:pseudogene,32,10,11
Tb427_000419600,498,1,2
Tb427_000419700,203,1,2
Tb427_000420100:pseudogene,621,2,3
Tb427_000420300,622,1,2
Tb427_000420700,148,7,10
Tb427_000421200:pseudogene,623,2,3
Tb427_000421400,624,1,3
Tb427_000421500:pseudogene,625,1,2
