VSG,cluster,degree,n
Tbb1125VSG-6023,679,2,3
Tbb1125VSG-6024,124,4,13
Tbb1125VSG-6025,342,3,6
Tbb1125VSG-6026,342,3,6
Tbb1125VSG-6027,629,2,3
Tbb1125VSG-6028,713,10,12
Tbb1125VSG-6029,713,9,12
Tbb1125VSG-6030,284,4,7
Tbb1125VSG-6031,24,4,10
Tbb1125VSG-6034,250,5,12
Tbb1125VSG-6035,410,7,29
Tbb1125VSG-6037,25,7,9
Tbb1125VSG-6039,367,2,8
Tbb1125VSG-6040,250,5,12
Tbb1125VSG-6041,250,5,12
Tbb1125VSG-6043,871,1,2
Tbb1125VSG-6044,919,1,2
Tbb1125VSG-6045,703,1,3
Tbb1125VSG-6046,161,9,12
Tbb1125VSG-6047,831,3,8
Tbb1125VSG-6048,762,3,4
Tbb1125VSG-6049,319,5,8
Tbb1125VSG-6050,319,5,8
Tbb1125VSG-6051,919,1,2
Tbb1125VSG-6052,386,3,5
Tbb1125VSG-6053,646,4,5
Tbb1125VSG-6054,287,4,6
Tbb1125VSG-6055,774,6,7
Tbb1125VSG-6056,254,1,4
Tbb1125VSG-6058,535,4,8
Tbb1125VSG-6059,371,4,7
Tbb1125VSG-6060,431,4,7
Tbb1125VSG-6062,128,1,2
Tbb1125VSG-6063,803,4,8
Tbb1125VSG-6065,747,2,5
Tbb1125VSG-6066,920,2,3
Tbb1125VSG-6068,747,2,5
Tbb1125VSG-6069,168,1,7
Tbb1125VSG-6070,921,1,2
Tbb1125VSG-6072,170,3,5
Tbb1125VSG-6073,733,1,13
Tbb1125VSG-6075,116,3,4
Tbb1125VSG-6077,144,5,9
Tbb1125VSG-6078,827,3,4
Tbb1125VSG-6079,541,4,9
Tbb1125VSG-6080,668,2,4
Tbb1125VSG-6081,257,1,6
Tbb1125VSG-6082,200,3,4
Tbb1125VSG-6083,556,2,5
Tbb1125VSG-6084,732,3,4
Tbb1125VSG-6085,410,7,29
Tbb1125VSG-6086,493,4,9
Tbb1125VSG-6089,893,1,2
Tbb1125VSG-6090,878,2,3
Tbb1125VSG-6091,77,1,3
Tbb1125VSG-6094,362,3,6
Tbb1125VSG-6095,695,3,4
Tbb1125VSG-6096,922,1,2
Tbb1125VSG-6097,304,11,21
Tbb1125VSG-6098,804,1,3
Tbb1125VSG-6100,385,6,10
Tbb1125VSG-6101,385,7,10
Tbb1125VSG-6102,292,4,6
Tbb1125VSG-6103,911,2,3
Tbb1125VSG-6104,505,2,3
Tbb1125VSG-6105,878,2,3
Tbb1125VSG-6107,153,5,7
Tbb1125VSG-6108,831,4,8
Tbb1125VSG-6109,153,5,7
Tbb1125VSG-6110,845,1,3
Tbb1125VSG-6113,100,14,22
Tbb1125VSG-6114,816,3,6
Tbb1125VSG-6115,374,3,4
Tbb1125VSG-6116,823,2,3
Tbb1125VSG-6117,758,1,2
Tbb1125VSG-6119,367,2,8
Tbb1125VSG-6120,731,5,6
Tbb1125VSG-6121,144,2,9
Tbb1125VSG-6122,304,11,21
Tbb1125VSG-6123,100,14,22
Tbb1125VSG-6124,892,1,2
Tbb1125VSG-6125,816,3,6
Tbb1125VSG-6126,597,2,4
Tbb1125VSG-6127,923,1,2
Tbb1125VSG-6128,721,7,17
Tbb1125VSG-6129,560,3,9
Tbb1125VSG-6130,339,1,2
Tbb1125VSG-6131,201,4,5
Tbb1125VSG-6132,898,1,2
Tbb1125VSG-6133,580,2,7
Tbb1125VSG-6135,624,5,7
Tbb1125VSG-6136,541,5,9
Tbb1125VSG-6138,645,4,12
Tbb1125VSG-6141,731,5,6
Tbb1125VSG-6142,371,4,7
Tbb1125VSG-6143,924,3,4
Tbb1125VSG-6146,923,1,2
Tbb1125VSG-6147,823,2,3
Tbb1125VSG-6148,371,3,7
Tbb1125VSG-6149,358,4,9
Tbb1125VSG-6151,410,6,29
Tbb1125VSG-6152,896,1,2
Tbb1125VSG-6153,290,1,9
Tbb1125VSG-6155,720,3,4
Tbb1125VSG-6156,448,5,6
Tbb1125VSG-6158,854,3,6
Tbb1125VSG-6159,7,6,7
Tbb1125VSG-6160,601,2,4
Tbb1125VSG-6161,918,4,5
Tbb1125VSG-6164,854,3,6
Tbb1125VSG-6165,854,3,6
Tbb1125VSG-6166,655,1,2
Tbb1125VSG-6169,925,1,2
Tbb1125VSG-6170,925,1,2
Tbb1125VSG-6171,176,4,6
Tbb1125VSG-6172,872,1,2
Tbb1125VSG-6173,918,4,5
Tbb1125VSG-6174,316,6,9
Tbb1125VSG-6176,573,3,4
Tbb1125VSG-6178,280,5,8
Tbb1125VSG-6179,301,5,6
Tbb1125VSG-6180,410,5,29
Tbb1125VSG-6181,571,2,3
Tbb1125VSG-6182,410,5,29
Tbb1125VSG-6184,453,3,6
Tbb1125VSG-6185,15,4,9
Tbb1125VSG-6186,160,6,8
Tbb1125VSG-6187,370,2,5
Tbb1125VSG-6189,160,6,8
Tbb1125VSG-6192,469,3,4
Tbb1125VSG-6193,84,8,9
Tbb1125VSG-6194,520,3,5
Tbb1125VSG-6195,57,1,2
Tbb1125VSG-6198,230,2,4
Tbb1125VSG-6200,926,1,2
Tbb1125VSG-6201,299,2,4
Tbb1125VSG-6202,276,2,8
Tbb1125VSG-6203,693,1,6
Tbb1125VSG-6204,666,2,3
Tbb1125VSG-6205,429,2,3
Tbb1125VSG-6206,819,2,4
Tbb1125VSG-6207,926,1,2
Tbb1125VSG-6208,410,6,29
Tbb1125VSG-6210,439,2,4
Tbb1125VSG-6212,371,2,7
Tbb1125VSG-6214,642,1,2
Tbb1125VSG-6216,340,2,3
Tbb1125VSG-6217,613,2,3
Tbb1125VSG-6218,289,2,3
Tbb1125VSG-6219,251,6,10
Tbb1125VSG-6220,912,1,3
Tbb1125VSG-6221,450,5,7
Tbb1125VSG-6222,883,1,2
Tbb1125VSG-6224,761,3,4
Tbb1125VSG-6225,816,3,6
Tbb1125VSG-6227,431,5,7
Tbb1125VSG-6228,451,8,10
Tbb1125VSG-6229,420,4,6
Tbb1125VSG-6230,882,2,3
Tbb1125VSG-6231,408,2,3
Tbb1125VSG-6232,927,2,3
Tbb1125VSG-6233,928,1,2
Tbb1125VSG-6234,928,1,2
Tbb1125VSG-6235,693,1,6
Tbb1125VSG-6236,197,1,4
Tbb1125VSG-6237,852,2,3
Tbb1125VSG-6238,202,1,8
Tbb1125VSG-6239,645,1,12
Tbb1125VSG-6240,725,3,5
Tbb1125VSG-6242,588,3,6
Tbb1125VSG-6243,135,4,5
Tbb1125VSG-6245,124,2,13
Tbb1125VSG-6246,268,3,5
Tbb1125VSG-6247,929,1,2
Tbb1125VSG-6248,304,12,21
Tbb1125VSG-6249,760,6,13
Tbb1125VSG-6250,716,3,4
Tbb1125VSG-6251,507,4,11
Tbb1125VSG-6253,517,2,3
Tbb1125VSG-6254,184,8,10
Tbb1125VSG-6255,86,4,6
Tbb1125VSG-6256,184,8,10
Tbb1125VSG-6260,753,2,3
Tbb1125VSG-6261,365,3,5
Tbb1125VSG-6262,265,1,9
Tbb1125VSG-6263,682,4,6
Tbb1125VSG-6264,410,6,29
Tbb1125VSG-6265,132,12,18
Tbb1125VSG-6267,542,3,8
Tbb1125VSG-6270,918,4,5
Tbb1125VSG-6271,721,5,17
Tbb1125VSG-6272,689,1,3
Tbb1125VSG-6274,745,3,7
Tbb1125VSG-6276,917,1,2
Tbb1125VSG-6277,564,4,8
Tbb1125VSG-6278,894,1,2
Tbb1125VSG-6280,890,2,3
Tbb1125VSG-6281,349,5,8
Tbb1125VSG-6283,739,3,5
Tbb1125VSG-6284,586,2,6
Tbb1125VSG-6285,278,2,7
Tbb1125VSG-6286,157,3,5
Tbb1125VSG-6287,108,5,9
Tbb1125VSG-6288,1,1,7
Tbb1125VSG-6290,161,9,12
Tbb1125VSG-6291,251,6,10
Tbb1125VSG-6292,930,4,5
Tbb1125VSG-6293,450,3,7
Tbb1125VSG-6295,409,3,5
Tbb1125VSG-6297,646,4,5
Tbb1125VSG-6298,18,6,10
Tbb1125VSG-6300,132,14,18
Tbb1125VSG-6301,924,3,4
Tbb1125VSG-6302,912,1,3
Tbb1125VSG-6303,922,1,2
Tbb1125VSG-6305,690,5,8
Tbb1125VSG-6306,244,4,5
Tbb1125VSG-6308,931,1,2
Tbb1125VSG-6309,194,2,4
Tbb1125VSG-6311,586,2,6
Tbb1125VSG-6312,891,2,3
Tbb1125VSG-6314,891,2,3
Tbb1125VSG-6315,580,2,7
Tbb1125VSG-6316,317,6,11
Tbb1125VSG-6317,410,6,29
Tbb1125VSG-6318,763,3,4
Tbb1125VSG-6319,565,1,4
Tbb1125VSG-6321,770,8,10
Tbb1125VSG-6322,763,3,4
Tbb1125VSG-6324,342,3,6
Tbb1125VSG-6326,70,4,6
Tbb1125VSG-6328,846,1,2
Tbb1125VSG-6329,656,3,4
Tbb1125VSG-6330,908,2,4
Tbb1125VSG-6333,889,1,3
Tbb1125VSG-6334,932,1,2
Tbb1125VSG-6336,277,4,6
Tbb1125VSG-6337,789,4,6
Tbb1125VSG-6338,108,6,9
Tbb1125VSG-6340,933,1,2
Tbb1125VSG-6341,278,3,7
Tbb1125VSG-6344,904,1,2
Tbb1125VSG-6345,15,4,9
Tbb1125VSG-6346,934,3,4
Tbb1125VSG-6347,157,3,5
Tbb1125VSG-6348,831,3,8
Tbb1125VSG-6349,437,5,8
Tbb1125VSG-6351,559,2,5
Tbb1125VSG-6352,656,3,4
Tbb1125VSG-6354,278,3,7
Tbb1125VSG-6358,605,4,6
Tbb1125VSG-6360,77,1,3
Tbb1125VSG-6361,327,5,8
Tbb1125VSG-6362,499,2,7
Tbb1125VSG-6364,269,1,3
Tbb1125VSG-6365,551,9,17
Tbb1125VSG-6366,776,4,5
Tbb1125VSG-6368,551,9,17
Tbb1125VSG-6370,373,7,9
Tbb1125VSG-6371,490,13,15
Tbb1125VSG-6372,682,4,6
Tbb1125VSG-6373,461,3,4
Tbb1125VSG-6375,264,4,10
Tbb1125VSG-6376,423,4,6
Tbb1125VSG-6377,100,2,22
Tbb1125VSG-6378,368,10,11
Tbb1125VSG-6379,368,10,11
Tbb1125VSG-6380,368,10,11
Tbb1125VSG-6382,350,3,5
Tbb1125VSG-6383,368,10,11
Tbb1125VSG-6384,935,1,2
Tbb1125VSG-6385,100,7,22
Tbb1125VSG-6386,935,1,2
Tbb1125VSG-6387,535,4,8
Tbb1125VSG-6388,63,8,14
Tbb1125VSG-6389,270,9,10
Tbb1125VSG-6390,270,9,10
Tbb1125VSG-6391,336,2,4
Tbb1125VSG-6392,748,1,4
Tbb1125VSG-6393,161,5,12
Tbb1125VSG-6394,494,3,4
Tbb1125VSG-6396,478,1,4
Tbb1125VSG-6397,250,5,12
Tbb1125VSG-6398,490,13,15
Tbb1125VSG-6399,270,9,10
Tbb1125VSG-6401,592,3,7
Tbb1125VSG-6403,877,2,4
Tbb1125VSG-6404,270,9,10
Tbb1125VSG-6406,634,2,5
Tbb1125VSG-6407,865,2,6
Tbb1125VSG-6408,747,2,5
Tbb1125VSG-6411,275,1,2
Tbb1125VSG-6412,402,1,3
Tbb1125VSG-6414,936,2,3
Tbb1125VSG-6415,721,4,17
Tbb1125VSG-6417,844,2,5
Tbb1125VSG-6418,844,2,5
Tbb1125VSG-6419,406,5,7
Tbb1125VSG-6420,790,2,7
Tbb1125VSG-6421,783,5,6
Tbb1125VSG-6422,806,6,7
Tbb1125VSG-6423,62,4,5
Tbb1125VSG-6424,358,4,9
Tbb1125VSG-6425,497,1,10
Tbb1125VSG-6426,560,5,9
Tbb1125VSG-6428,721,7,17
Tbb1125VSG-6429,521,2,5
Tbb1125VSG-6430,573,3,4
Tbb1125VSG-6431,937,1,2
Tbb1125VSG-6432,497,1,10
Tbb1125VSG-6433,369,6,7
Tbb1125VSG-6434,552,7,8
Tbb1125VSG-6436,563,2,3
Tbb1125VSG-6437,521,2,5
Tbb1125VSG-6438,269,1,3
Tbb1125VSG-6439,12,1,4
Tbb1125VSG-6441,938,1,2
Tbb1125VSG-6442,698,3,5
Tbb1125VSG-6443,406,5,7
Tbb1125VSG-6444,832,3,4
Tbb1125VSG-6445,453,1,6
Tbb1125VSG-6446,939,1,2
Tbb1125VSG-6447,463,6,7
Tbb1125VSG-6449,561,1,3
Tbb1125VSG-6451,597,2,4
Tbb1125VSG-6452,100,6,22
Tbb1125VSG-6453,940,2,3
Tbb1125VSG-6454,480,7,13
Tbb1125VSG-6456,557,5,10
Tbb1125VSG-6457,940,2,3
Tbb1125VSG-6458,557,5,10
Tbb1125VSG-6459,560,5,9
Tbb1125VSG-6460,405,2,6
Tbb1125VSG-6461,492,7,8
Tbb1125VSG-6462,941,1,2
Tbb1125VSG-6463,417,1,4
Tbb1125VSG-6464,497,2,10
Tbb1125VSG-6465,941,1,2
Tbb1125VSG-6466,202,6,8
Tbb1125VSG-6467,2,6,8
Tbb1125VSG-6469,145,1,3
Tbb1125VSG-6470,576,3,4
Tbb1125VSG-6471,422,1,3
Tbb1125VSG-6472,223,4,5
Tbb1125VSG-6473,412,1,2
Tbb1125VSG-6474,404,2,4
Tbb1125VSG-6475,855,2,7
Tbb1125VSG-6476,375,7,9
Tbb1125VSG-6478,5,1,6
Tbb1125VSG-6479,942,1,2
Tbb1125VSG-6480,943,2,3
Tbb1125VSG-6481,290,6,9
Tbb1125VSG-6482,761,3,4
Tbb1125VSG-6483,410,6,29
Tbb1125VSG-6484,139,1,2
Tbb1125VSG-6485,817,1,3
Tbb1125VSG-6486,944,1,2
Tbb1125VSG-6488,530,3,6
Tbb1125VSG-6491,510,1,2
Tbb1125VSG-6493,588,3,6
Tbb1125VSG-6494,370,1,5
Tbb1125VSG-6496,945,2,3
Tbb1125VSG-6498,946,3,4
Tbb1125VSG-6499,946,3,4
Tbb1125VSG-6500,199,8,9
Tbb1125VSG-6501,554,6,10
Tbb1125VSG-6503,946,3,4
Tbb1125VSG-6505,541,5,9
Tbb1125VSG-6506,715,2,7
Tbb1125VSG-6507,323,6,9
Tbb1125VSG-6508,334,1,2
Tbb1125VSG-6509,481,2,3
Tbb1125VSG-6510,870,1,2
Tbb1125VSG-6511,633,7,14
Tbb1125VSG-6512,946,3,4
Tbb1125VSG-6513,80,4,6
Tbb1125VSG-6514,789,2,6
Tbb1125VSG-6515,350,1,5
Tbb1125VSG-6517,831,3,8
Tbb1125VSG-6518,508,3,4
Tbb1125VSG-6519,947,1,2
Tbb1125VSG-6520,844,2,5
Tbb1125VSG-6524,410,6,29
Tbb1125VSG-6525,889,2,3
Tbb1125VSG-6527,349,4,8
Tbb1125VSG-6528,486,2,8
Tbb1125VSG-6529,100,8,22
Tbb1125VSG-6530,948,3,4
Tbb1125VSG-6531,100,8,22
Tbb1125VSG-6533,526,4,10
Tbb1125VSG-6534,598,2,5
Tbb1125VSG-6535,948,3,4
Tbb1125VSG-6537,948,3,4
Tbb1125VSG-6539,554,1,10
Tbb1125VSG-6540,257,2,6
Tbb1125VSG-6541,948,3,4
Tbb1125VSG-6542,938,1,2
Tbb1125VSG-6544,598,2,5
Tbb1125VSG-6546,577,1,3
Tbb1125VSG-6548,551,7,17
Tbb1125VSG-6549,765,2,4
Tbb1125VSG-6550,552,7,8
Tbb1125VSG-6551,610,5,6
Tbb1125VSG-6553,911,2,3
Tbb1125VSG-6556,682,2,6
Tbb1125VSG-6557,767,1,5
Tbb1125VSG-6559,930,4,5
Tbb1125VSG-6560,942,1,2
Tbb1125VSG-6561,855,4,7
Tbb1125VSG-6562,930,4,5
Tbb1125VSG-6563,634,3,5
Tbb1125VSG-6564,947,1,2
Tbb1125VSG-6566,117,6,7
Tbb1125VSG-6567,122,3,4
Tbb1125VSG-6568,674,3,4
Tbb1125VSG-6571,416,2,4
Tbb1125VSG-6572,94,7,9
Tbb1125VSG-6574,331,2,4
Tbb1125VSG-6575,949,2,3
Tbb1125VSG-6576,950,3,4
Tbb1125VSG-6578,949,2,3
Tbb1125VSG-6579,602,3,4
Tbb1125VSG-6580,793,4,5
Tbb1125VSG-6581,950,3,4
Tbb1125VSG-6582,100,11,22
Tbb1125VSG-6583,950,3,4
Tbb1125VSG-6584,949,2,3
Tbb1125VSG-6585,403,4,6
Tbb1125VSG-6586,950,3,4
Tbb1125VSG-6589,320,1,2
Tbb1125VSG-6590,332,3,15
Tbb1125VSG-6591,519,2,3
Tbb1125VSG-6592,392,3,8
Tbb1125VSG-6593,135,4,5
Tbb1125VSG-6594,178,2,4
Tbb1125VSG-6596,905,3,4
Tbb1125VSG-6597,34,1,2
Tbb1125VSG-6599,350,3,5
Tbb1125VSG-6601,248,5,8
Tbb1125VSG-6603,951,2,3
Tbb1125VSG-6604,687,4,6
Tbb1125VSG-6605,939,1,2
Tbb1125VSG-6606,357,6,10
Tbb1125VSG-6607,744,3,4
Tbb1125VSG-6610,552,7,8
Tbb1125VSG-6611,803,1,8
Tbb1125VSG-6613,523,1,2
Tbb1125VSG-6614,951,2,3
Tbb1125VSG-6617,822,3,6
Tbb1125VSG-6618,901,1,2
Tbb1125VSG-6619,945,1,3
Tbb1125VSG-6620,588,2,6
Tbb1125VSG-6621,811,1,6
Tbb1125VSG-6622,301,4,6
Tbb1125VSG-6624,318,3,5
Tbb1125VSG-6626,873,1,3
Tbb1125VSG-6627,952,1,2
Tbb1125VSG-6630,793,4,5
Tbb1125VSG-6631,247,7,9
Tbb1125VSG-6632,953,1,2
Tbb1125VSG-6634,398,2,4
Tbb1125VSG-6635,497,6,10
Tbb1125VSG-6636,953,1,2
Tbb1125VSG-6637,256,1,2
Tbb1125VSG-6640,660,1,2
Tbb1125VSG-6642,867,1,2
Tbb1125VSG-6643,687,4,6
Tbb1125VSG-6644,484,1,3
Tbb1125VSG-6645,865,1,6
Tbb1125VSG-6646,4,4,5
Tbb1125VSG-6647,558,6,10
Tbb1125VSG-6648,610,5,6
Tbb1125VSG-6650,558,6,10
Tbb1125VSG-6651,785,2,3
Tbb1125VSG-6652,171,7,16
Tbb1125VSG-6653,920,1,3
Tbb1125VSG-6655,610,5,6
Tbb1125VSG-6658,267,6,7
Tbb1125VSG-6659,558,6,10
Tbb1125VSG-6660,954,1,2
Tbb1125VSG-6661,304,12,21
Tbb1125VSG-6662,410,5,29
Tbb1125VSG-6664,267,6,7
Tbb1125VSG-6665,323,7,9
Tbb1125VSG-6667,25,4,9
Tbb1125VSG-6668,431,5,7
Tbb1125VSG-6669,515,1,2
Tbb1125VSG-6671,181,8,15
Tbb1125VSG-6672,955,1,2
Tbb1125VSG-6673,956,2,3
Tbb1125VSG-6674,85,6,9
Tbb1125VSG-6675,132,5,18
Tbb1125VSG-6676,146,5,12
Tbb1125VSG-6679,152,3,9
Tbb1125VSG-6680,764,2,6
Tbb1125VSG-6681,512,4,5
Tbb1125VSG-6682,234,5,8
Tbb1125VSG-6683,362,2,6
Tbb1125VSG-6684,181,8,15
Tbb1125VSG-6685,853,1,2
Tbb1125VSG-6686,957,1,2
Tbb1125VSG-6687,332,7,15
Tbb1125VSG-6688,726,3,6
Tbb1125VSG-6689,811,3,6
Tbb1125VSG-6690,958,1,2
Tbb1125VSG-6691,468,1,4
Tbb1125VSG-6692,141,4,7
Tbb1125VSG-6693,764,2,6
Tbb1125VSG-6694,899,1,2
Tbb1125VSG-6696,433,2,3
Tbb1125VSG-6698,796,2,3
Tbb1125VSG-6699,958,1,2
Tbb1125VSG-6700,633,7,14
Tbb1125VSG-6702,554,5,10
Tbb1125VSG-6703,811,3,6
Tbb1125VSG-6704,410,8,29
Tbb1125VSG-6705,697,5,8
Tbb1125VSG-6706,848,2,3
Tbb1125VSG-6709,749,3,5
Tbb1125VSG-6711,569,1,6
Tbb1125VSG-6713,615,2,3
Tbb1125VSG-6714,807,4,9
Tbb1125VSG-6715,615,2,3
Tbb1125VSG-6718,453,3,6
Tbb1125VSG-6720,207,6,9
Tbb1125VSG-6721,373,7,9
Tbb1125VSG-6722,819,1,4
Tbb1125VSG-6723,697,5,8
Tbb1125VSG-6724,743,3,5
Tbb1125VSG-6725,483,3,4
Tbb1125VSG-6726,743,3,5
Tbb1125VSG-6729,194,2,4
Tbb1125VSG-6730,557,5,10
Tbb1125VSG-6731,80,3,6
Tbb1125VSG-6733,483,3,4
Tbb1125VSG-6735,25,6,9
Tbb1125VSG-6737,126,2,7
Tbb1125VSG-6738,210,2,3
Tbb1125VSG-6739,585,1,2
Tbb1125VSG-6740,247,5,9
Tbb1125VSG-6742,649,1,3
Tbb1125VSG-6743,764,2,6
Tbb1125VSG-6744,798,3,5
Tbb1125VSG-6745,140,1,4
Tbb1125VSG-6746,633,3,14
Tbb1125VSG-6751,733,5,13
Tbb1125VSG-6752,814,1,2
Tbb1125VSG-6753,410,5,29
Tbb1125VSG-6755,15,6,9
Tbb1125VSG-6756,932,1,2
Tbb1125VSG-6757,124,8,13
Tbb1125VSG-6758,562,7,15
Tbb1125VSG-6759,146,7,12
Tbb1125VSG-6760,959,2,3
Tbb1125VSG-6761,420,3,6
Tbb1125VSG-6763,144,1,9
Tbb1125VSG-6764,464,3,7
Tbb1125VSG-6765,698,1,5
Tbb1125VSG-6766,65,1,3
Tbb1125VSG-6767,342,3,6
Tbb1125VSG-6769,849,1,2
Tbb1125VSG-6770,594,5,6
Tbb1125VSG-6771,335,4,12
Tbb1125VSG-6772,399,1,2
Tbb1125VSG-6773,105,3,5
Tbb1125VSG-6774,884,3,4
Tbb1125VSG-6775,807,4,9
Tbb1125VSG-6776,777,1,4
Tbb1125VSG-6777,897,1,2
Tbb1125VSG-6778,542,4,8
Tbb1125VSG-6779,141,4,7
Tbb1125VSG-6780,605,4,6
Tbb1125VSG-6781,52,3,5
Tbb1125VSG-6782,376,3,5
Tbb1125VSG-6785,884,3,4
Tbb1125VSG-6786,865,2,6
Tbb1125VSG-6787,186,4,8
Tbb1125VSG-6788,806,6,7
Tbb1125VSG-6790,535,3,8
Tbb1125VSG-6791,806,6,7
Tbb1125VSG-6792,586,1,6
Tbb1125VSG-6793,410,5,29
Tbb1125VSG-6794,280,3,8
Tbb1125VSG-6796,25,5,9
Tbb1125VSG-6797,488,2,5
Tbb1125VSG-6798,806,6,7
Tbb1125VSG-6799,431,3,7
Tbb1125VSG-6800,100,14,22
Tbb1125VSG-6801,22,5,7
Tbb1125VSG-6802,403,3,6
Tbb1125VSG-6804,309,6,9
Tbb1125VSG-6805,855,2,7
Tbb1125VSG-6807,960,1,2
Tbb1125VSG-6808,301,5,6
Tbb1125VSG-6809,498,2,3
Tbb1125VSG-6810,18,6,10
Tbb1125VSG-6811,961,1,2
Tbb1125VSG-6813,248,2,8
Tbb1125VSG-6815,789,4,6
Tbb1125VSG-6816,145,1,3
Tbb1125VSG-6818,465,7,11
Tbb1125VSG-6819,102,8,10
Tbb1125VSG-6820,962,2,3
Tbb1125VSG-6821,63,9,14
Tbb1125VSG-6822,248,2,8
Tbb1125VSG-6823,102,8,10
Tbb1125VSG-6824,540,2,6
Tbb1125VSG-6825,25,4,9
Tbb1125VSG-6826,309,3,9
Tbb1125VSG-6829,526,3,10
Tbb1125VSG-6831,284,2,7
Tbb1125VSG-6832,536,3,6
Tbb1125VSG-6833,379,1,2
Tbb1125VSG-6835,803,4,8
Tbb1125VSG-6836,416,3,4
Tbb1125VSG-6837,317,4,11
Tbb1125VSG-6838,803,5,8
Tbb1125VSG-6840,264,7,10
Tbb1125VSG-6842,264,7,10
Tbb1125VSG-6843,908,1,4
Tbb1125VSG-6844,264,7,10
Tbb1125VSG-6846,258,3,5
Tbb1125VSG-6849,743,1,5
Tbb1125VSG-6851,961,1,2
Tbb1125VSG-6854,410,5,29
Tbb1125VSG-6856,827,3,4
Tbb1125VSG-6857,959,2,3
Tbb1125VSG-6860,492,7,8
Tbb1125VSG-6861,816,2,6
Tbb1125VSG-6862,793,4,5
Tbb1125VSG-6863,927,2,3
Tbb1125VSG-6864,453,1,6
Tbb1125VSG-6865,963,1,2
Tbb1125VSG-6868,507,3,11
Tbb1125VSG-6869,317,5,11
Tbb1125VSG-6870,959,2,3
Tbb1125VSG-6871,964,1,2
Tbb1125VSG-6876,273,2,4
Tbb1125VSG-6877,170,2,5
Tbb1125VSG-6878,576,2,4
Tbb1125VSG-6879,608,3,4
Tbb1125VSG-6882,423,4,6
Tbb1125VSG-6883,501,1,9
Tbb1125VSG-6885,930,4,5
Tbb1125VSG-6886,807,4,9
Tbb1125VSG-6887,314,2,4
Tbb1125VSG-6889,816,2,6
Tbb1125VSG-6890,865,2,6
Tbb1125VSG-6891,480,3,13
Tbb1125VSG-6892,455,1,9
Tbb1125VSG-6896,586,1,6
Tbb1125VSG-6898,792,1,2
Tbb1125VSG-6899,221,1,2
Tbb1125VSG-6900,915,6,9
Tbb1125VSG-6901,383,1,3
Tbb1125VSG-6902,910,1,2
Tbb1125VSG-6905,224,2,4
Tbb1125VSG-6906,962,2,3
Tbb1125VSG-6907,199,8,9
Tbb1125VSG-6908,507,5,11
Tbb1125VSG-6911,965,1,2
Tbb1125VSG-6912,439,2,4
Tbb1125VSG-6913,570,2,9
Tbb1125VSG-6915,520,3,5
Tbb1125VSG-6916,856,1,2
Tbb1125VSG-6917,22,2,7
Tbb1125VSG-6918,319,5,8
Tbb1125VSG-6919,966,1,2
Tbb1125VSG-6920,120,4,6
Tbb1125VSG-6923,967,1,2
Tbb1125VSG-6924,6,4,9
Tbb1125VSG-6925,250,5,12
Tbb1125VSG-6926,915,5,9
Tbb1125VSG-6927,470,2,3
Tbb1125VSG-6929,721,7,17
Tbb1125VSG-6930,915,5,9
Tbb1125VSG-6931,645,4,12
Tbb1125VSG-6932,18,7,10
Tbb1125VSG-6933,518,8,10
Tbb1125VSG-6934,171,2,16
Tbb1125VSG-6936,966,1,2
Tbb1125VSG-6937,33,8,12
Tbb1125VSG-6938,305,5,7
Tbb1125VSG-6939,743,2,5
Tbb1125VSG-6940,915,4,9
Tbb1125VSG-6941,924,3,4
Tbb1125VSG-6942,633,1,14
Tbb1125VSG-6943,131,2,3
Tbb1125VSG-6944,551,8,17
Tbb1125VSG-6946,437,3,8
Tbb1125VSG-6947,967,1,2
Tbb1125VSG-6949,968,1,2
Tbb1125VSG-6951,756,2,4
Tbb1125VSG-6952,969,1,2
Tbb1125VSG-6953,969,1,2
Tbb1125VSG-6955,649,1,3
Tbb1125VSG-6957,668,2,4
Tbb1125VSG-6958,538,1,2
Tbb1125VSG-6959,940,2,3
Tbb1125VSG-6960,693,3,6
Tbb1125VSG-6961,868,2,4
Tbb1125VSG-6962,20,5,6
Tbb1125VSG-6963,970,1,2
Tbb1125VSG-6964,915,7,9
Tbb1125VSG-6965,304,7,21
Tbb1125VSG-6966,464,3,7
Tbb1125VSG-6967,739,1,5
Tbb1125VSG-6969,841,2,3
Tbb1125VSG-6970,368,9,11
Tbb1125VSG-6971,971,1,2
Tbb1125VSG-6972,52,3,5
Tbb1125VSG-6973,316,6,9
Tbb1125VSG-6974,426,3,5
Tbb1125VSG-6975,332,4,15
Tbb1125VSG-6976,500,1,4
Tbb1125VSG-6977,270,9,10
Tbb1125VSG-6978,909,1,2
Tbb1125VSG-6979,99,7,9
Tbb1125VSG-6980,127,1,2
Tbb1125VSG-6982,332,4,15
Tbb1125VSG-6983,25,4,9
Tbb1125VSG-6985,490,7,15
Tbb1125VSG-6986,806,5,7
Tbb1125VSG-6987,207,7,9
Tbb1125VSG-6988,507,4,11
Tbb1125VSG-6989,170,3,5
Tbb1125VSG-6990,673,4,6
Tbb1125VSG-6991,248,4,8
Tbb1125VSG-6992,501,4,9
Tbb1125VSG-6993,868,2,4
Tbb1125VSG-6994,248,3,8
Tbb1125VSG-6995,811,3,6
Tbb1125VSG-6996,107,1,2
Tbb1125VSG-6997,721,7,17
Tbb1125VSG-6998,790,3,7
Tbb1125VSG-6999,633,3,14
